_id,fullAddress,type,provinceCode,districtCode,villageCode,createdAt,updatedAt,__v,fullAddressCode
{'$oid': '5f9ec59fbfeb451c39403541'},"Xã Yên Dương, Huyện Tam Đảo, Vĩnh Phúc",3,vinh-phuc,huyen-tam-dao,xa-yen-duong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen duong huyen tam dao vinh phuc
{'$oid': '5f9ec59fbfeb451c39403542'},"Thị trấn Tam Đảo, Huyện Tam Đảo, Vĩnh Phúc",3,vinh-phuc,huyen-tam-dao,thi-tran-tam-dao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tam dao huyen tam dao vinh phuc
{'$oid': '5f9ec5a0bfeb451c39403543'},"Thị trấn Đại Đình, Huyện Tam Đảo, Vĩnh Phúc",3,vinh-phuc,huyen-tam-dao,thi-tran-dai-dinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran dai dinh huyen tam dao vinh phuc
{'$oid': '5f9ec5a0bfeb451c39403544'},"Thị trấn Hợp Hòa, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,thi-tran-hop-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran hop hoa huyen tam duong vinh phuc
{'$oid': '5f9ec5a0bfeb451c39403545'},"Xã Hoàng Hoa, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-hoang-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hoang hoa huyen tam duong vinh phuc
{'$oid': '5f9ec5a1bfeb451c39403546'},"Xã Kim Long, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-kim-long,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa kim long huyen tam duong vinh phuc
{'$oid': '5f9ec5a1bfeb451c39403547'},"Xã Hướng Đạo, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-huong-dao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa huong dao huyen tam duong vinh phuc
{'$oid': '5f9ec5a1bfeb451c39403548'},"Xã Thanh Vân, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-thanh-van,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thanh van huyen tam duong vinh phuc
{'$oid': '5f9ec5a2bfeb451c39403549'},"Xã Duy Phiên, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-duy-phien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa duy phien huyen tam duong vinh phuc
{'$oid': '5f9ec5a2bfeb451c3940354a'},"Xã Hoàng Lâu, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-hoang-lau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hoang lau huyen tam duong vinh phuc
{'$oid': '5f9ec5a2bfeb451c3940354b'},"Xã Vân Hội, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-van-hoi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van hoi huyen tam duong vinh phuc
{'$oid': '5f9ec5a3bfeb451c3940354c'},"Xã Hợp Thịnh, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-hop-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hop thinh huyen tam duong vinh phuc
{'$oid': '5f9ec5a3bfeb451c3940354d'},"Xã Đạo Tú, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-dao-tu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dao tu huyen tam duong vinh phuc
{'$oid': '5f9ec5a3bfeb451c3940354e'},"Xã Đồng Tĩnh, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-dong-tinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong tinh huyen tam duong vinh phuc
{'$oid': '5f9ec5a4bfeb451c3940354f'},"Xã An Hòa, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-an-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an hoa huyen tam duong vinh phuc
{'$oid': '5f9ec5a4bfeb451c39403550'},"Xã Hoàng Đan, Huyện Tam Dương, Vĩnh Phúc",3,vinh-phuc,huyen-tam-duong,xa-hoang-dan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hoang dan huyen tam duong vinh phuc
{'$oid': '5f9ec5a4bfeb451c39403551'},"Thị trấn Vĩnh Tường, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,thi-tran-vinh-tuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran vinh tuong huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a5bfeb451c39403552'},"Xã Yên Bình, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-yen-binh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen binh huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a5bfeb451c39403553'},"Xã Chấn Hưng, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-chan-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa chan hung huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a5bfeb451c39403554'},"Xã Yên Lập, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-yen-lap,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen lap huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a6bfeb451c39403555'},"Xã Việt Xuân, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-viet-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa viet xuan huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a6bfeb451c39403556'},"Xã Bồ Sao, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-bo-sao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa bo sao huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a6bfeb451c39403557'},"Xã Lũng Hoà, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-lung-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lung hoa huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a6bfeb451c39403558'},"Xã Cao Đại, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-cao-dai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa cao dai huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a7bfeb451c39403559'},"Xã Vĩnh Sơn, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-vinh-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vinh son huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a7bfeb451c3940355a'},"Xã Bình Dương, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-binh-duong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh duong huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a7bfeb451c3940355b'},"Xã Tân Cương, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-tan-cuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan cuong huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a8bfeb451c3940355c'},"Xã Thượng Trưng, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-thuong-trung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thuong trung huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a8bfeb451c3940355d'},"Xã Vũ Di, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-vu-di,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vu di huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a8bfeb451c3940355e'},"Xã Lý Nhân, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-ly-nhan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ly nhan huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a9bfeb451c3940355f'},"Xã Tam Phúc, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-tam-phuc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam phuc huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a9bfeb451c39403560'},"Thị trấn Tứ Trưng, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,thi-tran-tu-trung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tu trung huyen vinh tuong vinh phuc
{'$oid': '5f9ec5a9bfeb451c39403561'},"Xã An Tường, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-an-tuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an tuong huyen vinh tuong vinh phuc
{'$oid': '5f9ec5aabfeb451c39403562'},"Xã Vĩnh Thịnh, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-vinh-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vinh thinh huyen vinh tuong vinh phuc
{'$oid': '5f9ec5aabfeb451c39403563'},"Xã Phú Đa, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-phu-da,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu da huyen vinh tuong vinh phuc
{'$oid': '5f9ec5aabfeb451c39403564'},"Xã Tân Tiến, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-tan-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan tien huyen vinh tuong vinh phuc
{'$oid': '5f9ec5abbfeb451c39403565'},"Xã Vân Xuân, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-van-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van xuan huyen vinh tuong vinh phuc
{'$oid': '5f9ec5abbfeb451c39403566'},"Xã Kim Xá, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-kim-xa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa kim xa huyen vinh tuong vinh phuc
{'$oid': '5f9ec5abbfeb451c39403567'},"Xã Nghĩa Hưng, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-nghia-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia hung huyen vinh tuong vinh phuc
{'$oid': '5f9ec5acbfeb451c39403568'},"Xã Đại Đồng, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-dai-dong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dai dong huyen vinh tuong vinh phuc
{'$oid': '5f9ec5acbfeb451c39403569'},"Thị trấn Thổ Tang, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,thi-tran-tho-tang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tho tang huyen vinh tuong vinh phuc
{'$oid': '5f9ec5acbfeb451c3940356a'},"Xã Phú Thịnh, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-phu-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu thinh huyen vinh tuong vinh phuc
{'$oid': '5f9ec5adbfeb451c3940356b'},"Xã Tuân Chính, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-tuan-chinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tuan chinh huyen vinh tuong vinh phuc
{'$oid': '5f9ec5adbfeb451c3940356c'},"Xã Ngũ Kiên, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-ngu-kien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ngu kien huyen vinh tuong vinh phuc
{'$oid': '5f9ec5adbfeb451c3940356d'},"Xã Vĩnh Ninh, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-vinh-ninh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa vinh ninh huyen vinh tuong vinh phuc
{'$oid': '5f9ec5aebfeb451c3940356e'},"Xã Tân Phú, Huyện Vĩnh Tường, Vĩnh Phúc",3,vinh-phuc,huyen-vinh-tuong,xa-tan-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan phu huyen vinh tuong vinh phuc
{'$oid': '5f9ec5aebfeb451c3940356f'},"Xã Đồng Cương, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-dong-cuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong cuong huyen yen lac vinh phuc
{'$oid': '5f9ec5aebfeb451c39403570'},"Xã Bình Định, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-binh-dinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh dinh huyen yen lac vinh phuc
{'$oid': '5f9ec5afbfeb451c39403571'},"Xã Trung Nguyên, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-trung-nguyen,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa trung nguyen huyen yen lac vinh phuc
{'$oid': '5f9ec5afbfeb451c39403572'},"Xã Tề Lỗ, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-te-lo,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa te lo huyen yen lac vinh phuc
{'$oid': '5f9ec5afbfeb451c39403573'},"Xã Yên Đồng, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-yen-dong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen dong huyen yen lac vinh phuc
{'$oid': '5f9ec5afbfeb451c39403574'},"Xã Văn Tiến, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-van-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa van tien huyen yen lac vinh phuc
{'$oid': '5f9ec5b0bfeb451c39403575'},"Xã Nguyệt Đức, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-nguyet-duc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nguyet duc huyen yen lac vinh phuc
{'$oid': '5f9ec5b0bfeb451c39403576'},"Xã Hồng Phương, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-hong-phuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hong phuong huyen yen lac vinh phuc
{'$oid': '5f9ec5b0bfeb451c39403577'},"Xã Trung Kiên, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-trung-kien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa trung kien huyen yen lac vinh phuc
{'$oid': '5f9ec5b1bfeb451c39403578'},"Xã Hồng Châu, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-hong-chau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hong chau huyen yen lac vinh phuc
{'$oid': '5f9ec5b1bfeb451c39403579'},"Xã Trung Hà, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-trung-ha,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa trung ha huyen yen lac vinh phuc
{'$oid': '5f9ec5b1bfeb451c3940357a'},"Thị trấn Yên Lạc, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,thi-tran-yen-lac,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran yen lac huyen yen lac vinh phuc
{'$oid': '5f9ec5b2bfeb451c3940357b'},"Xã Liên Châu, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-lien-chau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lien chau huyen yen lac vinh phuc
{'$oid': '5f9ec5b2bfeb451c3940357c'},"Xã Đồng Văn, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-dong-van,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong van huyen yen lac vinh phuc
{'$oid': '5f9ec5b2bfeb451c3940357d'},"Xã Tam Hồng, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-tam-hong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam hong huyen yen lac vinh phuc
{'$oid': '5f9ec5b3bfeb451c3940357e'},"Xã Yên Phương, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-yen-phuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen phuong huyen yen lac vinh phuc
{'$oid': '5f9ec5b3bfeb451c3940357f'},"Xã Đại Tự, Huyện Yên Lạc, Vĩnh Phúc",3,vinh-phuc,huyen-yen-lac,xa-dai-tu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dai tu huyen yen lac vinh phuc
{'$oid': '5f9ec5b3bfeb451c39403580'},"Xã Trung Mỹ, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-trung-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa trung my huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b4bfeb451c39403581'},"TT Gia Khánh, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,tt-gia-khanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,tt gia khanh huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b4bfeb451c39403582'},"Thị trấn Bá Hiến, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,thi-tran-ba-hien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran ba hien huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b4bfeb451c39403583'},"Xã Tam Hợp, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-tam-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam hop huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b5bfeb451c39403584'},"Xã Hương Sơn, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-huong-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa huong son huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b5bfeb451c39403585'},"Xã Thiện Kế, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-thien-ke,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thien ke huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b5bfeb451c39403586'},"Thị trấn Đạo Đức, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,thi-tran-dao-duc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran dao duc huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b6bfeb451c39403587'},"Xã Tân Phong, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-tan-phong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan phong huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b6bfeb451c39403588'},"Xã Quất Lưu, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-quat-luu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quat luu huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b7bfeb451c39403589'},"Xã Phú Xuân, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-phu-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu xuan huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b7bfeb451c3940358a'},"Xã Sơn Lôi, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,xa-son-loi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa son loi huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b7bfeb451c3940358b'},"Thị trấn Thanh Lãng, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,thi-tran-thanh-lang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran thanh lang huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b7bfeb451c3940358c'},"Thị trấn Hương Canh, Huyện Bình Xuyên, Vĩnh Phúc",3,vinh-phuc,huyen-binh-xuyen,thi-tran-huong-canh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran huong canh huyen binh xuyen vinh phuc
{'$oid': '5f9ec5b8bfeb451c3940358d'},"Xã Đồng Thịnh, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-dong-thinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong thinh huyen song lo vinh phuc
{'$oid': '5f9ec5b8bfeb451c3940358e'},"Xã Tứ Yên, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-tu-yen,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tu yen huyen song lo vinh phuc
{'$oid': '5f9ec5b9bfeb451c3940358f'},"Xã Cao Phong, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-cao-phong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa cao phong huyen song lo vinh phuc
{'$oid': '5f9ec5b9bfeb451c39403590'},"Xã Lãng Công, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-lang-cong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa lang cong huyen song lo vinh phuc
{'$oid': '5f9ec5b9bfeb451c39403591'},"Xã Bạch Lưu, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-bach-luu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa bach luu huyen song lo vinh phuc
{'$oid': '5f9ec5babfeb451c39403592'},"Xã Hải Lựu, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-hai-luu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa hai luu huyen song lo vinh phuc
{'$oid': '5f9ec5babfeb451c39403593'},"Xã Nhân Đạo, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-nhan-dao,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nhan dao huyen song lo vinh phuc
{'$oid': '5f9ec5babfeb451c39403594'},"Xã Đôn Nhân, Huyện Sông Lô, Vĩnh Phúc",3,vinh-phuc,huyen-song-lo,xa-don-nhan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa don nhan huyen song lo vinh phuc
