serial,province,provinceID,district,districtID,pro_districtID,village,villageID,dis_villageID,provinceCode,districtCode,villageCode,pro_districtCode,dis_villageCode
,,,,,,Xã Thanh Thịnh,4033153,40331,,,xa-thanh-thinh,,huyen-thanh-chuong
,,,,,,Xã Thanh An  ,4033155,40331,,,xa-thanh-an,,huyen-thanh-chuong
,,,,,,Xã Xuân Tường,4033157,40331,,,xa-xuan-tuong,,huyen-thanh-chuong
,,,,,,Xã Thanh Dương,4033159,40331,,,xa-thanh-duong,,huyen-thanh-chuong
,,,,,,Xã Thanh Lương   ,4033161,40331,,,xa-thanh-luong,,huyen-thanh-chuong
,,,,,,Xã Võ Liệt,4033163,40331,,,xa-vo-liet,,huyen-thanh-chuong
,,,,,,Xã Thanh Long   ,4033165,40331,,,xa-thanh-long,,huyen-thanh-chuong
,,,,,,Xã Thanh Thủy    ,4033167,40331,,,xa-thanh-thuy,,huyen-thanh-chuong
,,,,,,Xã Thanh Hà  ,4033169,40331,,,xa-thanh-ha,,huyen-thanh-chuong
,,,,,,Xã Thanh Giang ,4033171,40331,,,xa-thanh-giang,,huyen-thanh-chuong
,,,,,,Xã Thanh Lâm    ,4033173,40331,,,xa-thanh-lam,,huyen-thanh-chuong
,,,,,,Xã Thanh Mai  ,4033175,40331,,,xa-thanh-mai,,huyen-thanh-chuong
,,,,,,Xã Thanh Sơn       ,4033177,40331,,,xa-thanh-son,,huyen-thanh-chuong
,,,,,,Xã Ngọc Lâm ,4033179,40331,,,xa-ngoc-lam,,huyen-thanh-chuong
,,,,,,Xã Đại Đồng          ,4033181,40331,,,xa-dai-dong,,huyen-thanh-chuong
,,,,,,Xã Nghi Quang,4033301,40333,,,xa-nghi-quang,,huyen-nghi-loc
,,,,,,Xã Nghi Công Nam,4033303,40333,,,xa-nghi-cong-nam,,huyen-nghi-loc
,,,,,,Xã Nghi Thái,4033305,40333,,,xa-nghi-thai,,huyen-nghi-loc
,,,,,,Xã Nghi Phương,4033307,40333,,,xa-nghi-phuong,,huyen-nghi-loc
,,,,,,Xã Nghi Hợp,4033309,40333,,,xa-nghi-hop,,huyen-nghi-loc
,,,,,,Xã Nghi Công Bắc,4033311,40333,,,xa-nghi-cong-bac,,huyen-nghi-loc
,,,,,,Xã Nghi Trường,4033313,40333,,,xa-nghi-truong,,huyen-nghi-loc
,,,,,,Xã Nghi Vạn,4033315,40333,,,xa-nghi-van,,huyen-nghi-loc
,,,,,,Thị trấn Quán Hành,4033319,40333,,,thi-tran-quan-hanh,,huyen-nghi-loc
,,,,,,Xã Nghi Văn,4033321,40333,,,xa-nghi-van,,huyen-nghi-loc
,,,,,,Xã Nghi Yên,4033323,40333,,,xa-nghi-yen,,huyen-nghi-loc
,,,,,,Xã Nghi Tiến,4033325,40333,,,xa-nghi-tien,,huyen-nghi-loc
,,,,,,Xã Nghi Hưng,4033327,40333,,,xa-nghi-hung,,huyen-nghi-loc
,,,,,,Xã Nghi Đồng,4033329,40333,,,xa-nghi-dong,,huyen-nghi-loc
,,,,,,Xã Nghi Thiết,4033331,40333,,,xa-nghi-thiet,,huyen-nghi-loc
,,,,,,Xã Nghi Lâm,4033333,40333,,,xa-nghi-lam,,huyen-nghi-loc
,,,,,,Xã Nghi Kiều,4033335,40333,,,xa-nghi-kieu,,huyen-nghi-loc
,,,,,,Xã Nghi Mỹ,4033337,40333,,,xa-nghi-my,,huyen-nghi-loc
,,,,,,Xã Nghi Thuận,4033339,40333,,,xa-nghi-thuan,,huyen-nghi-loc
,,,,,,Xã Nghi Long,4033341,40333,,,xa-nghi-long,,huyen-nghi-loc
,,,,,,Xã Nghi Xá,4033343,40333,,,xa-nghi-xa,,huyen-nghi-loc
,,,,,,Xã Nghi Hoa,4033345,40333,,,xa-nghi-hoa,,huyen-nghi-loc
,,,,,,Xã Nghi Khánh,4033347,40333,,,xa-nghi-khanh,,huyen-nghi-loc
,,,,,,Xã Nghi Thịnh,4033349,40333,,,xa-nghi-thinh,,huyen-nghi-loc
,,,,,,Xã Nghi Thạch,4033351,40333,,,xa-nghi-thach,,huyen-nghi-loc
,,,,,,Xã Nghi Trung,4033353,40333,,,xa-nghi-trung,,huyen-nghi-loc
,,,,,,Xã Nghi Diên,4033355,40333,,,xa-nghi-dien,,huyen-nghi-loc
,,,,,,Xã Nghi Phong,4033357,40333,,,xa-nghi-phong,,huyen-nghi-loc
,,,,,,Xã Nghi Xuân,4033359,40333,,,xa-nghi-xuan,,huyen-nghi-loc
,,,,,,Xã Nghi ân ,4033363,40333,,,xa-nghi-an,,huyen-nghi-loc
,,,,,,Xã Phúc Thọ,4033365,40333,,,xa-phuc-tho,,huyen-nghi-loc
,,,,,,Xã Khánh Hợp,4033369,40333,,,xa-khanh-hop,,huyen-nghi-loc
,,,,,,Xã Nam Kim,4033501,40335,,,xa-nam-kim,,huyen-nam-dan
,,,,,,Xã Hùng Tiến    ,4033503,40335,,,xa-hung-tien,,huyen-nam-dan
,,,,,,Xã Nam Hưng   ,4033505,40335,,,xa-nam-hung,,huyen-nam-dan
,,,,,,Xã Nam Xuân ,4033507,40335,,,xa-nam-xuan,,huyen-nam-dan
,,,,,,Xã Nam Giang ,4033509,40335,,,xa-nam-giang,,huyen-nam-dan
,,,,,,Xã Nam Tân,4033511,40335,,,xa-nam-tan,,huyen-nam-dan
,,,,,,Xã Xuân Lâm  ,4033513,40335,,,xa-xuan-lam,,huyen-nam-dan
,,,,,,Xã Nam Cường,4033515,40335,,,xa-nam-cuong,,huyen-nam-dan
,,,,,,Thị trấn Nam Đàn,4033517,40335,,,thi-tran-nam-dan,,huyen-nam-dan
,,,,,,Xã Nam Nghĩa,4033519,40335,,,xa-nam-nghia,,huyen-nam-dan
,,,,,,Xã Nam Thanh  ,4033521,40335,,,xa-nam-thanh,,huyen-nam-dan
,,,,,,Xã Nam Anh,4033523,40335,,,xa-nam-anh,,huyen-nam-dan
,,,,,,Xã Nam Thái ,4033525,40335,,,xa-nam-thai,,huyen-nam-dan
,,,,,,Xã Vân Diên,4033527,40335,,,xa-van-dien,,huyen-nam-dan
,,,,,,Xã Nam Lĩnh,4033529,40335,,,xa-nam-linh,,huyen-nam-dan
,,,,,,Xã Xuân Hòa    ,4033531,40335,,,xa-xuan-hoa,,huyen-nam-dan
,,,,,,Xã Nam Thượng,4033533,40335,,,xa-nam-thuong,,huyen-nam-dan
,,,,,,Xã Kim Liên,4033535,40335,,,xa-kim-lien,,huyen-nam-dan
,,,,,,Xã Nam Lộc,4033537,40335,,,xa-nam-loc,,huyen-nam-dan
,,,,,,Xã Hồng Long,4033539,40335,,,xa-hong-long,,huyen-nam-dan
,,,,,,Xã Nam Cát,4033541,40335,,,xa-nam-cat,,huyen-nam-dan
,,,,,,Xã Khánh Sơn,4033543,40335,,,xa-khanh-son,,huyen-nam-dan
,,,,,,Xã Nam Phúc,4033545,40335,,,xa-nam-phuc,,huyen-nam-dan
,,,,,,Xã Nam Trung,4033547,40335,,,xa-nam-trung,,huyen-nam-dan
,,,,,,Xã Trung Phúc Cường,4033549,40335,,,xa-trung-phuc-cuong,,huyen-nam-dan
,,,,,,Xã Thượng Tân Lộc,4033551,40335,,,xa-thuong-tan-loc,,huyen-nam-dan
,,,,,,Xã Hưng Lợi,4033701,40337,,,xa-hung-loi,,huyen-hung-nguyen
,,,,,,Xã Hưng Trung,4033703,40337,,,xa-hung-trung,,huyen-hung-nguyen
,,,,,,Xã Hưng Đạo       ,4033705,40337,,,xa-hung-dao,,huyen-hung-nguyen
,,,,,,Xã Hưng Thông,4033707,40337,,,xa-hung-thong,,huyen-hung-nguyen
,,,,,,Xã Hưng Phúc,4033709,40337,,,xa-hung-phuc,,huyen-hung-nguyen
,,,,,,Xã Hưng Châu,4033711,40337,,,xa-hung-chau,,huyen-hung-nguyen
,,,,,,Xã Hưng Khánh,4033713,40337,,,xa-hung-khanh,,huyen-hung-nguyen
,,,,,,Thị trấn Hưng Nguyên,4033715,40337,,,thi-tran-hung-nguyen,,huyen-hung-nguyen
,,,,,,Xã Hưng Yên Nam,4033717,40337,,,xa-hung-yen-nam,,huyen-hung-nguyen
,,,,,,Xã Hưng Tây,4033719,40337,,,xa-hung-tay,,huyen-hung-nguyen
,,,,,,Xã Hưng Mỹ,4033723,40337,,,xa-hung-my,,huyen-hung-nguyen
,,,,,,Xã Hưng Thịnh   ,4033725,40337,,,xa-hung-thinh,,huyen-hung-nguyen
,,,,,,Xã Hưng Lĩnh,4033727,40337,,,xa-hung-linh,,huyen-hung-nguyen
,,,,,,Xã Hưng Tân,4033729,40337,,,xa-hung-tan,,huyen-hung-nguyen
,,,,,,Xã Hưng Thắng,4033731,40337,,,xa-hung-thang,,huyen-hung-nguyen
,,,,,,Xã Hưng Long,4033733,40337,,,xa-hung-long,,huyen-hung-nguyen
,,,,,,Xã Hưng Tiến,4033735,40337,,,xa-hung-tien,,huyen-hung-nguyen
,,,,,,Xã Hưng Xá,4033737,40337,,,xa-hung-xa,,huyen-hung-nguyen
,,,,,,Xã Hưng Xuân,4033739,40337,,,xa-hung-xuan,,huyen-hung-nguyen
,,,,,,Xã Hưng Nhân,4033741,40337,,,xa-hung-nhan,,huyen-hung-nguyen
,,,,,,Xã Hưng Phú,4033743,40337,,,xa-hung-phu,,huyen-hung-nguyen
,,,,,,Xã Hưng Lam,4033745,40337,,,xa-hung-lam,,huyen-hung-nguyen
,,,,,,Xã Hưng Yên Bắc,4033747,40337,,,xa-hung-yen-bac,,huyen-hung-nguyen
,,,,,,Xã Long Xá,4033749,40337,,,xa-long-xa,,huyen-hung-nguyen
,,,,,,Xã Xuân Lam   ,4033751,40337,,,xa-xuan-lam,,huyen-hung-nguyen
,,,,,,Xã Hưng Thành ,4033753,40337,,,xa-hung-thanh,,huyen-hung-nguyen
,,,,,,Xã Châu Nhân,4033755,40337,,,xa-chau-nhan,,huyen-hung-nguyen
,,,,,,Xã Hưng Nghĩa,4033757,40337,,,xa-hung-nghia,,huyen-hung-nguyen
,,,,,,Phường Quỳnh Thiện,4033901,40339,,,phuong-quynh-thien,,thi-xa-hoang-mai
,,,,,,Phường Quỳnh Dị,4033903,40339,,,phuong-quynh-di,,thi-xa-hoang-mai
,,,,,,Phường Mai Hùng,4033905,40339,,,phuong-mai-hung,,thi-xa-hoang-mai
,,,,,,Phường Quỳnh Phương,4033907,40339,,,phuong-quynh-phuong,,thi-xa-hoang-mai
,,,,,,Phường Quỳnh Xuân,4033909,40339,,,phuong-quynh-xuan,,thi-xa-hoang-mai
,,,,,,Xã Quỳnh Trang ,4033911,40339,,,xa-quynh-trang,,thi-xa-hoang-mai
,,,,,,Xã Quỳnh Lập,4033913,40339,,,xa-quynh-lap,,thi-xa-hoang-mai
,,,,,,Xã Quỳnh Liên,4033915,40339,,,xa-quynh-lien,,thi-xa-hoang-mai
,,,,,,Xã Quỳnh Vinh,4033917,40339,,,xa-quynh-vinh,,thi-xa-hoang-mai
,,,,,,Xã Quỳnh Lộc,4033919,40339,,,xa-quynh-loc,,thi-xa-hoang-mai
,,,,,,Phường Thạch Linh,4050101,40501,,,phuong-thach-linh,,thanh-pho-ha-tinh
,,,,,,Phường Nam Hà,4050103,40501,,,phuong-nam-ha,,thanh-pho-ha-tinh
,,,,,,Phường Hà Huy Tập ,4050105,40501,,,phuong-ha-huy-tap,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Hạ,4050107,40501,,,xa-thach-ha,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Bình  ,4050109,40501,,,xa-thach-binh,,thanh-pho-ha-tinh
,,,,,,Phường Trần Phú     ,4050111,40501,,,phuong-tran-phu,,thanh-pho-ha-tinh
,,,,,,Phường Bắc Hà,4050113,40501,,,phuong-bac-ha,,thanh-pho-ha-tinh
,,,,,,Phường Tân Giang ,4050115,40501,,,phuong-tan-giang,,thanh-pho-ha-tinh
,,,,,,Phường Đại Nài,4050117,40501,,,phuong-dai-nai,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Trung,4050119,40501,,,xa-thach-trung,,thanh-pho-ha-tinh
,,,,,,Phường Thạch Quý,4050121,40501,,,phuong-thach-quy,,thanh-pho-ha-tinh
,,,,,,Phường Văn Yên,4050123,40501,,,phuong-van-yen,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Môn,4050125,40501,,,xa-thach-mon,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Đồng,4050127,40501,,,xa-thach-dong,,thanh-pho-ha-tinh
,,,,,,Xã Thạch Hưng,4050129,40501,,,xa-thach-hung,,thanh-pho-ha-tinh
,,,,,,Phường Nguyễn Du  ,4050131,40501,,,phuong-nguyen-du,,thanh-pho-ha-tinh
,,,,,,Xã Đồng Môn ,4050133,40501,,,xa-dong-mon,,thanh-pho-ha-tinh
,,,,,,Phường Nam Hồng,4050301,40503,,,phuong-nam-hong,,thi-xa-hong-linh
,,,,,,Xã Trung Lương  ,4050303,40503,,,xa-trung-luong,,thi-xa-hong-linh
,,,,,,Xã Đức Thuận,4050305,40503,,,xa-duc-thuan,,thi-xa-hong-linh
,,,,,,Xã Đậu Liêu,4050307,40503,,,xa-dau-lieu,,thi-xa-hong-linh
,,,,,,Xã Thuận Lộc,4050309,40503,,,xa-thuan-loc,,thi-xa-hong-linh
,,,,,,Phường Bắc Hồng,4050311,40503,,,phuong-bac-hong,,thi-xa-hong-linh
,,,,,,Thị trấn Nghi Xuân,4050501,40505,,,thi-tran-nghi-xuan,,huyen-nghi-xuan
,,,,,,Xã Xuân Liên,4050503,40505,,,xa-xuan-lien,,huyen-nghi-xuan
,,,,,,Xã Xuân Hội,4050505,40505,,,xa-xuan-hoi,,huyen-nghi-xuan
,,,,,,Xã Xuân Phổ,4050507,40505,,,xa-xuan-pho,,huyen-nghi-xuan
,,,,,,Xã Xuân Yên ,4050509,40505,,,xa-xuan-yen,,huyen-nghi-xuan
,,,,,,Xã Xuân Hồng ,4050511,40505,,,xa-xuan-hong,,huyen-nghi-xuan
,,,,,,Xã Xuân Lam ,4050513,40505,,,xa-xuan-lam,,huyen-nghi-xuan
,,,,,,Thị trấn Xuân An,4050515,40505,,,thi-tran-xuan-an,,huyen-nghi-xuan
,,,,,,Xã Xuân Trường,4050517,40505,,,xa-xuan-truong,,huyen-nghi-xuan
,,,,,,Xã Xuân Đan,4050519,40505,,,xa-xuan-dan,,huyen-nghi-xuan
,,,,,,Xã Xuân Hải,4050521,40505,,,xa-xuan-hai,,huyen-nghi-xuan
,,,,,,Xã Xuân Giang   ,4050523,40505,,,xa-xuan-giang,,huyen-nghi-xuan
,,,,,,Xã Tiên Điền,4050525,40505,,,xa-tien-dien,,huyen-nghi-xuan
,,,,,,Xã Xuân Mỹ,4050527,40505,,,xa-xuan-my,,huyen-nghi-xuan
,,,,,,Xã Xuân Thành   ,4050529,40505,,,xa-xuan-thanh,,huyen-nghi-xuan
,,,,,,Xã Xuân Viên ,4050531,40505,,,xa-xuan-vien,,huyen-nghi-xuan
,,,,,,Xã Cổ Đạm,4050533,40505,,,xa-co-dam,,huyen-nghi-xuan
,,,,,,Xã Xuân Lĩnh,4050535,40505,,,xa-xuan-linh,,huyen-nghi-xuan
,,,,,,Xã Cương Gián,4050537,40505,,,xa-cuong-gian,,huyen-nghi-xuan
,,,,,,Thị trấn Tiên Điền,4050539,40505,,,thi-tran-tien-dien,,huyen-nghi-xuan
,,,,,,Xã Đan Trường,4050541,40505,,,xa-dan-truong,,huyen-nghi-xuan
,,,,,,Xã Trường Sơn   ,4050701,40507,,,xa-truong-son,,huyen-duc-tho
,,,,,,Xã Đức Hòa,4050703,40507,,,xa-duc-hoa,,huyen-duc-tho
,,,,,,Xã Đức Vĩnh,4050705,40507,,,xa-duc-vinh,,huyen-duc-tho
,,,,,,Xã Liên Minh  ,4050707,40507,,,xa-lien-minh,,huyen-duc-tho
,,,,,,Xã Tùng ảnh,4050709,40507,,,xa-tung-anh,,huyen-duc-tho
,,,,,,Xã Đức Thủy,4050711,40507,,,xa-duc-thuy,,huyen-duc-tho
,,,,,,Xã Đức Long,4050713,40507,,,xa-duc-long,,huyen-duc-tho
,,,,,,Xã Đức Lập,4050715,40507,,,xa-duc-lap,,huyen-duc-tho
,,,,,,Xã Đức Lạng,4050717,40507,,,xa-duc-lang,,huyen-duc-tho
,,,,,,Thị trấn Đức Thọ,4050719,40507,,,thi-tran-duc-tho,,huyen-duc-tho
,,,,,,Xã Đức Quang,4050721,40507,,,xa-duc-quang,,huyen-duc-tho
,,,,,,Xã Đức Châu,4050723,40507,,,xa-duc-chau,,huyen-duc-tho
,,,,,,Xã Đức Tùng,4050725,40507,,,xa-duc-tung,,huyen-duc-tho
,,,,,,Xã Đức La,4050727,40507,,,xa-duc-la,,huyen-duc-tho
,,,,,,Xã Yên Hồ,4050729,40507,,,xa-yen-ho,,huyen-duc-tho
,,,,,,Xã Đức Nhân,4050731,40507,,,xa-duc-nhan,,huyen-duc-tho
,,,,,,Xã Bùi Xá,4050733,40507,,,xa-bui-xa,,huyen-duc-tho
,,,,,,Xã Đức Thịnh,4050735,40507,,,xa-duc-thinh,,huyen-duc-tho
,,,,,,Xã Đức Yên,4050737,40507,,,xa-duc-yen,,huyen-duc-tho
,,,,,,Xã Thái Yên,4050739,40507,,,xa-thai-yen,,huyen-duc-tho
,,,,,,Xã Trung Lễ,4050741,40507,,,xa-trung-le,,huyen-duc-tho
,,,,,,Xã Đức Lâm,4050743,40507,,,xa-duc-lam,,huyen-duc-tho
,,,,,,Xã Đức Thanh,4050745,40507,,,xa-duc-thanh,,huyen-duc-tho
,,,,,,Xã Đức Dũng,4050747,40507,,,xa-duc-dung,,huyen-duc-tho
,,,,,,Xã Đức An,4050749,40507,,,xa-duc-an,,huyen-duc-tho
,,,,,,Xã Đức Lạc,4050751,40507,,,xa-duc-lac,,huyen-duc-tho
,,,,,,Xã Đức Đồng,4050753,40507,,,xa-duc-dong,,huyen-duc-tho
,,,,,,Xã Tân Hương     ,4050755,40507,,,xa-tan-huong,,huyen-duc-tho
,,,,,,Xã Bùi La Nhân,4050757,40507,,,xa-bui-la-nhan,,huyen-duc-tho
,,,,,,Xã Lâm Trung Thủy,4050759,40507,,,xa-lam-trung-thuy,,huyen-duc-tho
,,,,,,Xã Thanh Bình Thịnh,4050761,40507,,,xa-thanh-binh-thinh,,huyen-duc-tho
,,,,,,Xã Tùng Châu,4050763,40507,,,xa-tung-chau,,huyen-duc-tho
,,,,,,Xã Quang Vĩnh,4050765,40507,,,xa-quang-vinh,,huyen-duc-tho
,,,,,,Xã Anh Dũng,4050767,40507,,,xa-anh-dung,,huyen-duc-tho
,,,,,,Xã Hòa Lạc ,4050769,40507,,,xa-hoa-lac,,huyen-duc-tho
,,,,,,Xã Tân Dân           ,4050771,40507,,,xa-tan-dan,,huyen-duc-tho
,,,,,,Xã Sơn Hồng,4050901,40509,,,xa-son-hong,,huyen-huong-son
,,,,,,Xã Sơn Ninh,4050903,40509,,,xa-son-ninh,,huyen-huong-son
,,,,,,Xã Sơn Diệm,4050905,40509,,,xa-son-diem,,huyen-huong-son
,,,,,,Xã Sơn Lâm,4050907,40509,,,xa-son-lam,,huyen-huong-son
,,,,,,Xã Sơn Giang,4050909,40509,,,xa-son-giang,,huyen-huong-son
,,,,,,Xã Sơn Mỹ,4050911,40509,,,xa-son-my,,huyen-huong-son
,,,,,,Xã Sơn Châu,4050913,40509,,,xa-son-chau,,huyen-huong-son
,,,,,,Xã Sơn Bằng,4050915,40509,,,xa-son-bang,,huyen-huong-son
,,,,,,Xã Sơn Trà,4050917,40509,,,xa-son-tra,,huyen-huong-son
,,,,,,Xã Sơn Hàm,4050919,40509,,,xa-son-ham,,huyen-huong-son
,,,,,,Xã Sơn Mai,4050921,40509,,,xa-son-mai,,huyen-huong-son
,,,,,,Thị trấn Phố Châu,4050923,40509,,,thi-tran-pho-chau,,huyen-huong-son
,,,,,,Thị trấn Tây Sơn,4050925,40509,,,thi-tran-tay-son,,huyen-huong-son
,,,,,,Xã Sơn Tiến,4050927,40509,,,xa-son-tien,,huyen-huong-son
,,,,,,Xã Sơn Lễ,4050929,40509,,,xa-son-le,,huyen-huong-son
,,,,,,Xã Sơn Thịnh,4050931,40509,,,xa-son-thinh,,huyen-huong-son
,,,,,,Xã Sơn An,4050933,40509,,,xa-son-an,,huyen-huong-son
,,,,,,Xã Sơn Lĩnh,4050935,40509,,,xa-son-linh,,huyen-huong-son
,,,,,,Xã Sơn Hòa,4050937,40509,,,xa-son-hoa,,huyen-huong-son
,,,,,,Xã Sơn Tân,4050939,40509,,,xa-son-tan,,huyen-huong-son
,,,,,,Xã Sơn Tây,4050941,40509,,,xa-son-tay,,huyen-huong-son
,,,,,,Xã Sơn Hà,4050943,40509,,,xa-son-ha,,huyen-huong-son
,,,,,,Xã Sơn Quang,4050945,40509,,,xa-son-quang,,huyen-huong-son
,,,,,,Xã Sơn Trung,4050947,40509,,,xa-son-trung,,huyen-huong-son
,,,,,,Xã Sơn Bình ,4050949,40509,,,xa-son-binh,,huyen-huong-son
,,,,,,Xã Sơn Kim 1,4050951,40509,,,xa-son-kim-1,,huyen-huong-son
,,,,,,Xã Sơn Kim 2,4050953,40509,,,xa-son-kim-2,,huyen-huong-son
,,,,,,Xã Sơn Long,4050955,40509,,,xa-son-long,,huyen-huong-son
,,,,,,Xã Sơn Thủy,4050957,40509,,,xa-son-thuy,,huyen-huong-son
,,,,,,Xã Sơn Phú  ,4050959,40509,,,xa-son-phu,,huyen-huong-son
,,,,,,Xã Sơn Phúc,4050961,40509,,,xa-son-phuc,,huyen-huong-son
,,,,,,Xã Sơn Trường,4050963,40509,,,xa-son-truong,,huyen-huong-son
,,,,,,Xã Tân Mỹ Hà,4050965,40509,,,xa-tan-my-ha,,huyen-huong-son
,,,,,,Xã An Hòa Thịnh,4050967,40509,,,xa-an-hoa-thinh,,huyen-huong-son
,,,,,,Xã Kim Hoa ,4050969,40509,,,xa-kim-hoa,,huyen-huong-son
,,,,,,Xã Quang Diệm,4050971,40509,,,xa-quang-diem,,huyen-huong-son
,,,,,,Xã Gia Hanh,4051101,40511,,,xa-gia-hanh,,huyen-can-loc
,,,,,,Xã Sơn Lộc,4051103,40511,,,xa-son-loc,,huyen-can-loc
,,,,,,Xã Khánh Lộc,4051105,40511,,,xa-khanh-loc,,huyen-can-loc
,,,,,,Xã Kim Lộc,4051111,40511,,,xa-kim-loc,,huyen-can-loc
,,,,,,Xã Song Lộc,4051113,40511,,,xa-song-loc,,huyen-can-loc
,,,,,,Xã Vĩnh Lộc,4051119,40511,,,xa-vinh-loc,,huyen-can-loc
,,,,,,Xã Tiến Lộc,4051121,40511,,,xa-tien-loc,,huyen-can-loc
,,,,,,Xã Trung Lộc,4051123,40511,,,xa-trung-loc,,huyen-can-loc
,,,,,,Xã Xuân Lộc    ,4051125,40511,,,xa-xuan-loc,,huyen-can-loc
,,,,,,Xã Thượng Lộc,4051127,40511,,,xa-thuong-loc,,huyen-can-loc
,,,,,,Xã Quang Lộc ,4051129,40511,,,xa-quang-loc,,huyen-can-loc
,,,,,,Thị trấn Đồng Lộc ,4051131,40511,,,thi-tran-dong-loc,,huyen-can-loc
,,,,,,Xã Mỹ Lộc  ,4051133,40511,,,xa-my-loc,,huyen-can-loc
,,,,,,Thị trấn Nghèn,4051137,40511,,,thi-tran-nghen,,huyen-can-loc
,,,,,,Xã Thiên Lộc,4051141,40511,,,xa-thien-loc,,huyen-can-loc
,,,,,,Xã Thuần Thiện,4051143,40511,,,xa-thuan-thien,,huyen-can-loc
,,,,,,Xã Vượng Lộc,4051147,40511,,,xa-vuong-loc,,huyen-can-loc
,,,,,,Xã Thanh Lộc,4051149,40511,,,xa-thanh-loc,,huyen-can-loc
,,,,,,Xã Thường Nga,4051151,40511,,,xa-thuong-nga,,huyen-can-loc
,,,,,,Xã Trường Lộc,4051153,40511,,,xa-truong-loc,,huyen-can-loc
,,,,,,Xã Tùng Lộc,4051155,40511,,,xa-tung-loc,,huyen-can-loc
,,,,,,Xã Yên Lộc,4051157,40511,,,xa-yen-loc,,huyen-can-loc
,,,,,,Xã Phú Lộc   ,4051159,40511,,,xa-phu-loc,,huyen-can-loc
,,,,,,Xã Kim Song Trường,4051161,40511,,,xa-kim-song-truong,,huyen-can-loc
,,,,,,Xã Khánh Vĩnh Yên,4051163,40511,,,xa-khanh-vinh-yen,,huyen-can-loc
,,,,,,Thị trấn Thạch Hà,4051301,40513,,,thi-tran-thach-ha,,huyen-thach-ha
,,,,,,Xã Thạch Lạc,4051305,40513,,,xa-thach-lac,,huyen-thach-ha
,,,,,,Xã Thạch Xuân,4051307,40513,,,xa-thach-xuan,,huyen-thach-ha
,,,,,,Xã Thạch Bàn,4051309,40513,,,xa-thach-ban,,huyen-thach-ha
,,,,,,Xã Thạch Kênh,4051311,40513,,,xa-thach-kenh,,huyen-thach-ha
,,,,,,Xã Phù Việt,4051313,40513,,,xa-phu-viet,,huyen-thach-ha
,,,,,,Xã Việt Xuyên,4051315,40513,,,xa-viet-xuyen,,huyen-thach-ha
,,,,,,Xã Thạch Ngọc,4051317,40513,,,xa-thach-ngoc,,huyen-thach-ha
,,,,,,Xã Thạch Thắng,4051319,40513,,,xa-thach-thang,,huyen-thach-ha
,,,,,,Xã Thạch Hội,4051321,40513,,,xa-thach-hoi,,huyen-thach-ha
,,,,,,Xã Thạch Hương,4051323,40513,,,xa-thach-huong,,huyen-thach-ha
,,,,,,Xã Ngọc Sơn        ,4051325,40513,,,xa-ngoc-son,,huyen-thach-ha
,,,,,,Xã Thạch Hải,4051329,40513,,,xa-thach-hai,,huyen-thach-ha
,,,,,,Xã Thạch Sơn    ,4051335,40513,,,xa-thach-son,,huyen-thach-ha
,,,,,,Xã Thạch Liên,4051337,40513,,,xa-thach-lien,,huyen-thach-ha
,,,,,,Xã Thạch Đỉnh,4051339,40513,,,xa-thach-dinh,,huyen-thach-ha
,,,,,,Xã Thạch Khê,4051343,40513,,,xa-thach-khe,,huyen-thach-ha
,,,,,,Xã Thạch Long ,4051345,40513,,,xa-thach-long,,huyen-thach-ha
,,,,,,Xã Thạch Tiến,4051347,40513,,,xa-thach-tien,,huyen-thach-ha
,,,,,,Xã Thạch Thanh,4051349,40513,,,xa-thach-thanh,,huyen-thach-ha
,,,,,,Xã Thạch Trị,4051351,40513,,,xa-thach-tri,,huyen-thach-ha
,,,,,,Xã Tượng Sơn ,4051353,40513,,,xa-tuong-son,,huyen-thach-ha
,,,,,,Xã Thạch Văn,4051355,40513,,,xa-thach-van,,huyen-thach-ha
,,,,,,Xã Thạch Vĩnh,4051357,40513,,,xa-thach-vinh,,huyen-thach-ha
,,,,,,Xã Thạch Lưu,4051359,40513,,,xa-thach-luu,,huyen-thach-ha
,,,,,,Xã Thạch Đài,4051361,40513,,,xa-thach-dai,,huyen-thach-ha
,,,,,,Xã Bắc Sơn,4051363,40513,,,xa-bac-son,,huyen-thach-ha
,,,,,,Xã Thạch Tân,4051365,40513,,,xa-thach-tan,,huyen-thach-ha
,,,,,,Xã Thạch Lâm,4051367,40513,,,xa-thach-lam,,huyen-thach-ha
,,,,,,Xã Nam Hương,4051369,40513,,,xa-nam-huong,,huyen-thach-ha
,,,,,,Xã Thạch Điền,4051371,40513,,,xa-thach-dien,,huyen-thach-ha
,,,,,,Xã Tân Lâm Hương,4051373,40513,,,xa-tan-lam-huong,,huyen-thach-ha
,,,,,,Xã Việt Tiến   ,4051375,40513,,,xa-viet-tien,,huyen-thach-ha
,,,,,,Xã Lưu Vĩnh Sơn,4051377,40513,,,xa-luu-vinh-son,,huyen-thach-ha
,,,,,,Xã Nam Điền ,4051379,40513,,,xa-nam-dien,,huyen-thach-ha
